,1,37,42
378,-651.1033382598828,-603.8012220571254,-665.9097269837264
379,-653.757267142753,-603.4907671160054,-669.2954587432827
380,-655.8871781163219,-600.3075774310876,-670.9715591955159
381,-655.7562531270761,-599.8034021516039,-668.862644407432
382,-658.1089257839998,-601.319172292135,-671.0366946377779
383,-659.2945956238445,-602.797271108337,-672.2429418393046
384,-661.148351473821,-603.0704545425634,-668.605530134507
385,-662.1012131466136,-602.3854237410892,-669.1966530418357
386,-662.763656662073,-607.9031405323566,-669.6090920121746
387,-661.1492744573453,-609.3487737932813,-669.6881729922513
388,-660.9812733679614,-612.6633752524089,-666.1758981931415
389,-660.9020704296054,-611.2277506968696,-666.3213103227006
390,-658.7174955395352,-613.0420717218892,-667.4770618962498
391,-659.8720780608933,-606.3403579439153,-667.0624540043904
392,-662.1405949922795,-603.3015557746835,-667.5417819934507
393,-659.5485991022995,-602.7783402280197,-661.6759091676729
394,-662.070751774684,-602.9363704873915,-657.5434483638026
395,-660.190088006554,-597.3609162422902,-658.0894235649278
396,-657.5852785965258,-599.5351958990813,-658.4067723885486
397,-660.6125377177714,-602.2503959693702,-657.9075461151843
398,-664.1576771766859,-605.9379299315378,-658.7286618315744
399,-664.834795397804,-604.6641833174691,-663.1782638220293
400,-669.856409436786,-606.6528299206745,-662.1995731328144
401,-666.1416814641316,-608.2364554825443,-662.658714751191
402,-663.3991423846873,-612.5641686540785,-660.642576316591
403,-659.4976575551763,-617.9365107365335,-660.6945881275517
404,-658.1445453909988,-615.0951881251912,-659.4477350631518
405,-655.8610866770914,-617.7391960865456,-658.9573611220476
406,-654.7428749282443,-619.9414655554294,-659.2798504203051
407,-652.6594218202391,-621.3407025223154,-658.2938898423059
408,-650.5409393380808,-622.2790664990229,-660.6510568597957
409,-652.5235069146981,-626.2343062890177,-659.9602180942957
410,-652.9444651428653,-623.9770627139285,-658.5888100261654
411,-651.5111994612744,-625.5876892849476,-656.1543150690542
412,-650.6031371073947,-626.084858767317,-653.0656862305663
413,-649.9532755934207,-626.8007465903595,-653.5718645850816
414,-654.1408254894762,-627.0074019895936,-652.0281117202736
415,-654.744171900767,-626.8237971480659,-648.7583661810706
416,-657.6625867705628,-628.8969735005007,-650.3856795951175
417,-652.6744617780367,-628.2873040214151,-650.0178414266566
418,-654.1756517055045,-626.4424039499262,-649.0794449034796
419,-655.2040255120817,-628.3580461617439,-645.0227624677113
420,-652.4771183600293,-624.2715936313591,-641.0165461839083
421,-651.4298356739635,-628.0177546879527,-637.3271770461839
422,-650.8508338260743,-625.4266430683189,-636.1336483286544
423,-652.06164230953,-624.095517487447,-633.0917533682793
424,-646.9942642122408,-623.7899440178497,-632.0235034063735
425,-649.8907118951553,-623.632718629742,-633.0895049787488
426,-645.37272262239,-625.3496176307759,-634.0838711404873
427,-642.3067061038599,-622.6429426375116,-631.7317850685275
428,-644.9263702071406,-626.3804662394429,-630.659484384864
429,-646.5348942231801,-623.5791126110249,-631.0120174376234
430,-646.7664591806576,-626.2325146298932,-632.8548385674235
431,-647.5317767856495,-624.783803636084,-630.7544046224366
432,-647.3834231876225,-625.5878153991312,-626.5294798075543
433,-645.6354017886677,-625.271361650826,-626.5942923125435
434,-645.9808010377815,-625.5135527015353,-625.6142154749314
435,-646.3551188483202,-630.0478146593309,-624.3922427861028
436,-645.3523122036564,-631.5650648495662,-619.1609357630674
437,-643.7443390768362,-628.8161532730577,-617.4865019986353
438,-642.6487208392867,-628.2822947715991,-618.7705964221541
439,-642.8339538083683,-627.8517503600038,-618.147012194266
440,-642.5228139974836,-628.7979860745332,-619.8267577765134
441,-641.9949062369009,-627.9763866653539,-618.5751373800637
442,-644.8730958083065,-630.4062578881739,-620.4066694835155
443,-641.8763147512346,-629.7782121622644,-623.1807804007366
444,-646.3042665852023,-632.8285853116345,-621.7330714573669
445,-645.74493818774,-632.3370168303053,-621.8870302489519
446,-636.9745514589767,-634.0876241579542,-620.1220135038814
447,-635.6125953807189,-630.8147045203115,-619.3131449440452
448,-631.0564717356054,-625.4692132096425,-618.0720354141957
449,-631.0855164892872,-625.5922682151379,-621.065344424796
450,-627.2968576849206,-622.7863554123971,-616.4387587797978
451,-623.683547982115,-621.1584482638119,-614.4074878379383
452,-620.5666479177706,-620.0906122882943,-614.2301801776264
453,-621.9966066841877,-621.2307608889269,-610.4468249066373
454,-616.9938457351425,-625.0732448616383,-607.1513980366923
455,-618.0325941948366,-623.7484043316474,-604.9843080735253
456,-619.2524447318626,-628.2388008240756,-605.3458882227956
457,-613.7707137369777,-631.2564726345095,-601.4450361980802
458,-611.1162555953354,-630.2960920099677,-599.3160790432938
459,-614.1522823143692,-635.7972299633961,-601.3439925863482
460,-617.3803366880406,-633.8161376251782,-603.3201568380695
461,-615.4732670500953,-635.9248574118608,-602.112873573341
462,-616.3564224557991,-638.1284948608793,-602.1994875446529
463,-616.3413741094423,-639.9554605164689,-601.8530790026157
464,-619.0817579232729,-639.2594396542289,-598.9103859771428
465,-620.0914786413516,-638.7283227203767,-600.59379704398
466,-618.7074070880188,-642.0290773676842,-601.6940840105012
467,-615.8957963770977,-644.1188892291597,-600.1256517664962
468,-612.8320965318314,-649.0780160738782,-600.114612682718
469,-611.2366157600355,-650.0900239843978,-603.6395009261864
470,-608.5508001620775,-652.53815613454,-600.6095100458194
471,-609.5352113273643,-654.8203178907836,-599.8734755269629
472,-608.6862515868971,-652.087449595062,-601.1409751122876
473,-608.1310846830344,-655.0593776027571,-598.7449652310584
474,-609.6793593849754,-656.1065492205889,-599.3054112377687
475,-609.3286369884028,-654.5943618626417,-601.7123293455389
476,-608.4566641736749,-657.258793691009,-603.7609710222061
477,-609.4631725921597,-656.6958311120022,-606.7612900520877
478,-602.3179327713657,-657.5108654106756,-604.2889227293639
479,-603.2086225984493,-655.2570545478081,-601.8196352875484
480,-601.9130535751003,-656.4122005877647,-600.431366245227
481,-602.4850334729041,-660.3770758469217,-604.7779710488289
482,-602.0255589287648,-661.2854033122017,-602.247214864127
483,-601.2876973808246,-660.8857800876515,-605.1643734368098
484,-599.6450075712398,-663.2346827229204,-605.0305506076675
485,-599.6078423809726,-664.2175087499869,-604.8422402328328
486,-598.1305612434285,-663.6447302174212,-604.8209428095942
