,1,37,42
100,-13.578704787801088,-13.631191104213194,-13.717760274923846
101,-13.576035250909745,-13.64398823144426,-13.715522571793914
102,-13.577199352062442,-13.648563082523252,-13.713804477225032
103,-13.573737287257735,-13.64248348706326,-13.717984284183014
104,-13.578105648533132,-13.65098378603296,-13.720476516706176
105,-13.579968995287798,-13.647726371733963,-13.723396119036487
106,-13.577638305682916,-13.639145551039094,-13.729077763137814
107,-13.584209544325047,-13.641390801967196,-13.72402330952642
108,-13.578550380371835,-13.651268736147237,-13.731109545612236
109,-13.596356031643944,-13.660734954785784,-13.73415152825183
110,-13.600615788630703,-13.663604771544417,-13.739412638786318
111,-13.60859376206077,-13.667221846532794,-13.731724912117182
112,-13.612427962150838,-13.669581994239772,-13.738225879194307
113,-13.601867469461572,-13.659959157479395,-13.732627071161916
114,-13.61193639092031,-13.663225666651238,-13.728451293298601
115,-13.610689140440332,-13.664685770260984,-13.72582612150925
116,-13.622753682365726,-13.681644783214923,-13.734642476316978
117,-13.636930010058013,-13.688155682582567,-13.738434872226774
118,-13.634269922022357,-13.687590056604574,-13.740149230763931
119,-13.646467572033409,-13.694248980757973,-13.73240115063713
120,-13.6545214833102,-13.708246355509692,-13.726568030719267
121,-13.638037472724443,-13.707582058770779,-13.735142024621796
122,-13.642626159222315,-13.703454832482532,-13.734758177850933
123,-13.64573127944066,-13.69261042271355,-13.7310697659975
124,-13.647961071544183,-13.706329131473115,-13.7303257767909
125,-13.63693780813053,-13.698968662048536,-13.726623981555347
126,-13.629898762981814,-13.698244546835467,-13.739190298029202
127,-13.629323070952752,-13.703316809145383,-13.733284516447208
128,-13.619342831809211,-13.6948881114801,-13.748453389871093
129,-13.623231167888372,-13.709721739320706,-13.745781718031441
130,-13.62486771085227,-13.709556463182205,-13.735023352613561
131,-13.621705229112585,-13.707230163016433,-13.742098826702625
132,-13.625309981503571,-13.709494778221517,-13.756332886051958
133,-13.61797744390569,-13.708572423678056,-13.755936356793718
134,-13.614633889846335,-13.709678144210773,-13.759477741587334
135,-13.60985741249051,-13.70660458881759,-13.770633379600454
136,-13.60454456683054,-13.715345793741662,-13.779114215839215
137,-13.589651385747027,-13.709640748766416,-13.786921679284127
138,-13.596582379689131,-13.69719499962816,-13.782096114106459
139,-13.610874041394748,-13.699216552353173,-13.779406142030775
140,-13.631873726542642,-13.706502213031932,-13.795822951143641
141,-13.635895334246927,-13.705544777670843,-13.804732605863503
142,-13.642838029825507,-13.704576205652309,-13.801458756696375
143,-13.654483496803591,-13.685683222051988,-13.803380139223371
144,-13.658778034572235,-13.684386502130376,-13.815630316925786
145,-13.663420091628879,-13.679783440307045,-13.82691803149473
146,-13.67393005148972,-13.675060637464453,-13.825723569182767
