,1,37,42,,
1018,-485.430867,-526.8173179,-287.1856728,,
1019,-485.7560809,-530.3505407,-287.218587,,
1020,-487.7317425,-533.1141996,-287.7416955,,
1021,-487.4539658,-535.3671556,-287.5931677,,
1022,-489.7997418,-537.1982922,-277.8389535,,
1023,-490.5902387,-533.9199178,-277.4705068,,
1024,-494.0906721,-534.8664109,-269.1382888,,
1025,-490.5136995,-532.3843782,-268.7777065,,
1026,-487.9300255,-531.7171801,-268.7333624,,
1027,-490.0197813,-530.4237241,-269.0308716,,
1028,-493.2099705,-528.8953433,-273.5927578,,
1029,-487.013205,-528.8057782,-264.1132528,,
1030,-482.0534891,-532.6109968,-258.5441796,,
1031,-482.0676072,-531.4094955,-270.8701578,,
1032,-482.8061761,-529.1744849,-280.7133124,,
1033,-481.24121,-530.6842787,-277.4106959,,
1034,-477.2371147,-530.3588617,-280.0529931,,
1035,-478.4792192,-529.9140025,-268.7012103,,
1036,-480.8645289,-539.1997914,-268.7164888,,
1037,-479.3986162,-533.5658572,-275.9065057,,
1038,-477.5088542,-537.8231218,-276.9637019,,
1039,-480.0234097,-540.0816007,-281.0141429,,
1040,-479.9594506,-540.437185,-283.7359747,,
1041,-476.729039,-541.4326183,-285.7956352,,
1042,-473.9667979,-539.3022611,-305.5621887,,
1043,-478.5211618,-535.782719,-300.8805533,,
1044,-476.4218289,-531.669067,-294.9377103,,
1045,-475.0192862,-535.0036392,-290.0912519,,
1046,-477.7666134,-531.0762669,-288.3278692,,
1047,-476.7886461,-532.2590472,-287.1123489,,
1048,-476.515353,-537.806649,-287.0709947,,
1049,-479.3110445,-537.1312268,-287.3708526,,
1050,-475.3292499,-535.9058341,-287.5282232,,
1051,-473.8200357,-533.7824154,-287.4368131,,
1052,-469.787672,-537.1238153,-286.4190914,,
1053,-470.2537204,-538.5974693,-277.5635749,,
1054,-464.4612526,-541.283512,-277.1599015,,
1055,-467.4541266,-542.4490939,-276.0249979,,
1056,-466.9325804,-545.7325421,-261.7526988,,
1057,-466.3175972,-544.7291518,-262.303699,,
1058,-467.819,-544.705469,-262.3916476,,
1059,-467.0128987,-547.1278548,-262.5323638,,
1060,-468.9629952,-550.3166784,-262.1418173,,
1061,-471.5859737,-549.4769985,-262.28459,,
1062,-468.4678684,-549.653856,-262.2020383,,
1063,-467.1075417,-550.0561805,-262.602615,,
1064,-465.6402522,-552.6384817,-257.7555511,,
1065,-472.7782032,-553.9076226,-258.0151998,,
1066,-487.5015341,-555.8923387,-258.672241,,
1067,-495.8416252,-555.2984178,-253.0131138,,
1068,-501.4286797,-552.3012913,-252.6989614,,
1069,-501.5597634,-550.121388,-251.976352,,
1070,-499.725928,-548.2191835,-252.2692876,,
1071,-499.3402471,-552.7891104,-250.3317348,,
1072,-494.5214742,-554.114988,-241.6377942,,
1073,-494.3602428,-551.6758619,-236.3160593,,
1074,-495.925644,-553.2044211,-229.2501691,,
1075,-496.4639032,-553.6092081,-223.9566616,,
1076,-504.2703981,-552.5206723,-220.3037304,,
1077,-516.1760706,-551.521793,-218.6318584,,
1078,-521.5152568,-549.8797086,-209.9095213,,
1079,-534.7918977,-546.680561,-209.1968985,,
1080,-546.5546928,-541.2270241,-209.4675721,,
1081,-565.9187047,-541.3053426,-209.5209541,,
1082,-579.0086169,-541.3481497,-209.7368523,,
1083,-585.571305,-541.5303813,-210.2575879,,
1084,-586.4858925,-540.1089967,-209.9009376,,
1085,-595.3365674,-536.0848739,-208.1789945,,
1086,-607.5534883,-539.4400668,-208.4616951,,
1087,-608.4854134,-537.9124874,-208.8183851,,
1088,-610.9643617,-536.791414,-215.2234372,,
1089,-618.7852029,-535.6991173,-215.7610424,,
1090,-621.9337085,-535.5597102,-215.6621998,,
1091,-624.311012,-534.7347911,-215.2212822,,
1092,-626.7782666,-538.8996077,-215.2203839,,
1093,-634.9047141,-539.796986,-215.1586377,,
1094,-633.6120324,-537.7811997,-215.061766,,
1095,-635.8766102,-536.3851809,-215.1602095,,
1096,-637.0527582,-537.7148625,-215.2742883,,
1097,-636.362961,-538.5979233,-215.1352681,,
1098,-633.1325204,-535.7353378,-215.2722725,,
1099,-631.461407,-535.6220946,-215.0384342,,
1100,-627.8774579,-535.0959447,-215.3810931,,
1101,-625.4410114,-536.859214,-216.0776696,,
1102,-624.7406978,-538.3287711,-215.0947226,,
1103,-629.6610511,-538.9592396,-214.9177397,,
1104,-627.748749,-537.3863357,-215.0621936,,
1105,-629.2177349,-539.9132152,-214.876391,,
1106,-627.5496028,-542.0933557,-213.9121362,,
1107,-624.0739628,-539.4225616,-213.5856442,,
1108,-631.1759565,-535.1233388,-213.5894338,,
1109,-644.8039408,-529.4412857,-213.0800821,,
1110,-644.5240733,-532.0789385,-214.1233072,,
1111,-643.2900234,-533.0117231,-213.9402293,,
1112,-643.0781233,-534.7018382,-216.9491933,,
1113,-645.3898905,-531.5487795,-216.5885684,,
1114,-646.699041,-530.7626691,-216.6257565,,
1115,-647.2865026,-534.8689971,-216.2956098,,
1116,-650.1393064,-530.4922524,-216.7319424,,
1117,-648.9791453,-528.0263314,-216.276887,,
1118,-649.7179464,-525.7132293,-216.5141777,,
1119,-658.5213484,-526.1549699,-216.3437652,,
1120,-671.4803237,-524.6362112,-216.1660471,,
1121,-681.4280238,-523.2508724,-216.4892135,,
1122,-680.872431,-519.4145217,-216.7839497,,
1123,-696.9444903,-516.1505009,-216.8810509,,
1124,-691.9167066,-512.0370856,-218.0653591,,
1125,-699.9566906,-511.881441,-218.5014531,,
1126,-707.2109371,-510.8396793,-218.1423253,,
1127,-714.2220614,-511.2279584,-217.8523677,,
1128,-712.9229403,-508.7412237,-213.2014545,,
1129,-718.3805082,-509.9247862,-212.4365301,,
1130,-733.5964362,-507.8579958,-207.308811,,
1131,-736.2213485,-505.8434846,-193.9436136,,
1132,-734.0033733,-502.7280562,-184.2361035,,
1133,-738.6603297,-499.9411858,-178.4046676,,
1134,-743.3902482,-498.436848,-175.5301159,,
1135,-748.2092818,-500.6715391,-174.2944712,,
1136,-755.6085224,-493.1541765,-175.4725851,,
1137,-756.5913419,-496.3391709,-167.7765945,,
1138,-763.0605882,-495.2880707,-164.8597202,,
1139,-764.6345716,-495.4827235,-161.9024566,,
1140,-767.5608495,-495.3868902,-158.8744205,,
1141,-771.3114772,-495.1681024,-156.3201509,,
1142,-781.1083053,-499.3576876,-139.142201,,
1143,-792.0677791,-506.3607413,-138.562165,,
1144,-802.4513777,-511.5291098,-137.7580527,,
1145,-812.6826911,-509.6057494,-139.163701,,
1146,-818.353208,-516.8426921,-144.4165653,,
1147,-828.5311364,-520.0403448,-173.2607248,,
1148,-835.8578066,-518.5776844,-179.9871427,,
1149,-839.8332203,-522.7363044,-186.1002192,,
1150,-862.0480199,-525.7426787,-192.2822076,,
1151,-870.029425,-534.7028774,-197.8981149,,
1152,-881.0628488,-536.2340128,-208.4443495,,
1153,-879.4008784,-531.8649793,-211.3199902,,
1154,-895.7132337,-534.1098803,-213.9131008,,
1155,-908.5357514,-536.6460496,-218.2792458,,
1156,-916.8453544,-540.0902753,-223.7460071,,
1157,-919.8746422,-544.9191816,-228.7304078,,
1158,-930.2910122,-552.9835915,-232.5755477,,
1159,-956.5293826,-550.4701959,-237.7917999,,
1160,-956.7470142,-551.1274148,-243.5206809,,
1161,-960.155568,-554.0905317,-248.4921513,,
1162,-956.8799692,-554.2680308,-254.6872127,,
1163,-961.4982324,-559.8869587,-257.825376,,
1164,-966.5178133,-556.3327374,-260.7915534,,
1165,-961.1667157,-553.6314998,-265.428663,,
1166,-951.8222672,-552.4652277,-270.7491536,,
1167,-949.9046275,-551.6417661,-274.180674,,
1168,-947.6390786,-553.3448891,-277.8719242,,
1169,-945.69091,-555.5360512,-281.4788452,,
1170,-947.1268148,-554.0302535,-284.8687717,,
1171,-947.2809154,-549.5649826,-287.765649,,
1172,-950.0834592,-548.527156,-292.2162859,,
1173,-951.4366782,-550.1895666,-294.8088219,,
1174,-950.3762819,-551.771369,-297.9093224,,
1175,-949.0644033,-552.4562162,-300.8826516,,
1176,-942.6498153,-552.4527976,-300.6615951,,
1177,-932.2719836,-553.2529382,-303.3016702,,
1178,-924.6281882,-555.6322577,-309.1334156,,
1179,-912.8222984,-556.4680865,-313.942457,,
1180,-903.382679,-558.2242412,-315.573754,,
1181,-881.8697528,-561.9142459,-317.1100874,,
1182,-873.5218678,-562.5713216,-322.3427714,,
1183,-866.3051641,-562.9501401,-327.2524394,,
1184,-866.5341817,-565.8976542,-331.4138459,,
1185,-863.8703717,-565.9811667,-334.8088929,,
1186,-857.7378808,-562.7414187,-338.6841208,,
1187,-859.8783887,-567.4356773,-337.2264405,,
1188,-860.6102347,-569.3008725,-332.835044,,
1189,-858.5243879,-572.6649738,-335.3318129,,
1190,-858.4360953,-572.9348536,-337.5777688,,
1191,-862.7630342,-574.8590246,-339.5380796,,
1192,-856.4552667,-569.6111954,-340.1805364,,
1193,-846.4955799,-568.3784191,-342.6021544,,
1194,-847.2521592,-573.3990571,-343.4578226,,
1195,-843.649944,-569.9102335,-346.5003932,,
1196,-845.127896,-569.8576208,-347.7575246,,
1197,-846.2553143,-568.8973137,-350.353294,,
1198,-852.4481,-568.0104165,-351.883693,,
1199,-856.8212175,-567.6371739,-354.0384876,,
1200,-862.9931521,-567.2944353,-355.9407976,,
1201,-866.9703837,-564.6253311,-356.5539565,,
1202,-869.36406,-566.0072476,-360.2872594,,
1203,-865.4486488,-562.4806054,-360.9979202,,
1204,-865.4790636,-567.8358113,-364.6414556,,
1205,-868.1391043,-565.3225843,-367.6691064,,
1206,-869.6575757,-563.3581723,-369.9938053,,
1207,-869.3571457,-562.7458627,-372.1352752,,
1208,-868.4264673,-562.9936041,-374.8827593,,
1209,-860.6962208,-563.5215825,-379.1917575,,
1210,-863.2139095,-559.8385561,-378.978061,,
1211,-866.3361543,-562.4076524,-382.8404487,,
1212,-870.6093763,-565.2846206,-383.4338045,,
1213,-874.0111027,-567.9743028,-386.8668678,,
1214,-874.6872161,-577.7488527,-387.1800424,,
1215,-876.6550213,-576.7144236,-391.5586682,,
1216,-876.5747641,-579.3083123,-395.5691013,,
1217,-877.6154299,-584.5257153,-398.7719508,,
1218,-881.3145845,-584.9592592,-400.2405538,,
1219,-878.3143566,-589.2965446,-403.7491447,,
1220,-865.979669,-589.6928416,-407.2771147,,
1221,-859.9499556,-589.2173087,-409.0416398,,
1222,-856.2761077,-590.7058564,-408.9235603,,
1223,-844.5400249,-591.8759578,-412.7589665,,
1224,-847.6188317,-599.4876078,-412.7652405,,
1225,-844.7626892,-605.264595,-417.5501789,,
1226,-839.1236806,-612.4854977,-422.0965438,,
1227,-831.5570485,-614.9667531,-428.0674821,,
1228,-832.4603767,-622.7466244,-432.4865693,,
1229,-829.4414137,-633.1906736,-436.1743467,,
1230,-813.7103033,-636.4671535,-439.8971326,,
1231,-814.183185,-643.3940075,-442.4769997,,
1232,-817.5588528,-655.1094101,-445.3521552,,
1233,-811.9105208,-660.0386838,-448.7178071,,
1234,-806.5692294,-668.6025908,-450.2178239,,
1235,-802.9845517,-667.4430324,-451.6634869,,
1236,-794.8288776,-688.1168705,-452.2574325,,
1237,-795.9504885,-692.1878667,-455.0561294,,
1238,-788.070921,-693.240995,-457.3438987,,
1239,-789.8567094,-696.0542964,-457.9503194,,
1240,-782.1113167,-697.9245598,-459.0539214,,
1241,-780.1016048,-704.4042459,-459.3784882,,
1242,-770.1764937,-703.7462123,-461.307214,,
1243,-757.2603282,-700.5080069,-462.8563039,,
1244,-746.8470696,-703.9962571,-463.0808861,,
1245,-740.557997,-709.0821826,-466.9095205,,
1246,-733.1933081,-708.3617108,-463.2127598,,
1247,-724.6730585,-717.0433515,-434.274884,,
1248,-719.4176555,-713.7187746,-427.3871613,,
1249,-713.23297,-716.4219064,-421.2221064,,
1250,-697.2033791,-717.5371647,-415.0588641,,
1251,-690.5116454,-718.3653596,-412.1211858,,
1252,-679.9091883,-722.6817075,-401.6041993,,
1253,-682.7563772,-723.3339622,-398.9431716,,
1254,-669.7679065,-729.1808788,-396.3340025,,
1255,-657.4324656,-731.3731014,-392.7767679,,
1256,-647.5532976,-740.0672645,-390.483751,,
1257,-645.1715257,-745.0593715,-385.4616037,,
1258,-643.8881332,-743.0612893,-380.9763988,,
1259,-623.2086706,-751.5162968,-384.4246109,,
1260,-624.4565485,-760.2634754,-378.5299922,,
1261,-621.2531243,-758.9069717,-373.2032787,,
1262,-627.2467041,-761.9284878,-367.0464231,,
1263,-622.925831,-763.4113136,-365.8815299,,
1264,-615.6573509,-767.0939488,-363.0588807,,
1265,-616.9802057,-766.9428959,-364.7687731,,
1266,-618.0327184,-772.1355301,-359.9955161,,
1267,-612.7840791,-776.8648476,-355.0630128,,
1268,-610.4722878,-782.1264216,-350.8280792,,
1269,-610.9314342,-780.1361469,-346.9329022,,
1270,-608.8748504,-785.1305128,-342.9794348,,
1271,-608.8975753,-789.3983795,-340.1904126,,
1272,-609.4573343,-789.5541821,-339.0287787,,
1273,-609.4864343,-789.8528067,-340.4037973,,
1274,-613.1298294,-787.6079104,-337.8744892,,
1275,-618.4514209,-787.7224379,-341.0611561,,
1276,-617.4287981,-786.4703196,-339.4267664,,
1277,-614.7935147,-788.783675,-336.7183617,,
1278,-616.0996811,-791.0758171,-330.1763547,,
1279,-616.3742486,-793.8955056,-325.5976293,,
1280,-616.8653187,-796.3763513,-327.9513648,,
1281,-618.5247399,-799.2042925,-327.0649976,,
1282,-615.2785954,-801.8791593,-321.9361484,,
1283,-614.3755418,-808.4280413,-316.5496196,,
1284,-619.0488717,-814.3930394,-312.6602236,,
1285,-615.5381756,-813.9296332,-310.0316807,,
1286,-612.3108899,-814.7772404,-306.590898,,
1287,-609.8612671,-814.1135143,-309.6458563,,
1288,-605.762402,-814.3013977,-311.5130386,,
1289,-601.4047395,-813.4796707,-310.4514982,,
1290,-598.359046,-815.1661143,-309.7887714,,
1291,-593.5071169,-816.8446471,-308.6993921,,
1292,-594.2852449,-819.7272246,-310.4753158,,
1293,-596.3399993,-821.6042041,-308.3952868,,
1294,-594.2693916,-819.310949,-312.5345595,,
1295,-592.8811451,-822.2451164,-309.8208136,,
1296,-594.6176031,-825.2018929,-311.0466867,,
1297,-592.8510842,-827.9157085,-308.6734774,,
1298,-594.724603,-829.4000537,-309.1961199,,
1299,-597.4624412,-833.6271799,-306.5164527,,
1300,-599.6673139,-837.2370375,-304.445654,,
1301,-603.2892654,-840.2742581,-303.1967769,,
1302,-608.5642246,-837.819511,-302.5571153,,
1303,-617.7010713,-839.2290789,-303.6196947,,
1304,-628.6476985,-834.9210092,-300.0585794,,
1305,-628.3326895,-833.7589309,-297.6182414,,
1306,-629.9879139,-832.4890688,-295.8475545,,
1307,-640.5810311,-833.3276863,-295.6047988,,
1308,-646.070251,-832.5713907,-299.6166694,,
1309,-651.4504983,-835.8365803,-295.5492088,,
1310,-660.6930121,-836.3080105,-297.3300493,,
1311,-668.9388294,-832.4976886,-297.1917597,,
1312,-667.1983604,-828.7975327,-293.8596069,,
1313,-675.2581678,-826.0527021,-292.5946887,,
1314,-681.6579656,-814.9634061,-296.6155753,,
1315,-686.6089104,-812.8124196,-294.1096348,,
1316,-697.6845952,-812.8762671,-294.7828291,,
1317,-707.5315023,-807.1065535,-296.714881,,
1318,-717.9794821,-807.0627171,-296.1465198,,
1319,-719.8085212,-802.8440007,-293.3649197,,
1320,-723.7089431,-803.7517175,-289.9946592,,
1321,-729.543554,-805.7767839,-289.3235746,,
1322,-728.4706836,-809.5461536,-291.806222,,
1323,-735.1479274,-810.6262666,-288.2782616,,
1324,-742.4077542,-804.9613135,-292.3807658,,
1325,-747.4578146,-799.0420804,-286.9485984,,
1326,-754.6772719,-795.7985905,-286.7870221,,
1327,-762.667328,-792.4932228,-286.9873104,,
1328,-766.641161,-783.9026474,-287.4929678,,
1329,-766.7136403,-777.462742,-289.8044604,,
1330,-774.0807278,-772.6616746,-290.8284674,,
1331,-780.2393628,-766.5180381,-292.1464586,,
1332,-783.5256575,-759.84253,-292.4826341,,
1333,-781.7785131,-758.096442,-297.1975527,,
1334,-795.9888465,-751.5070665,-299.0755199,,
1335,-805.15053,-754.826502,-303.804394,,
1336,-806.4338717,-736.9782224,-342.2393582,,
1337,-810.8265192,-732.263465,-343.3396646,,
1338,-817.5111791,-731.7355812,-345.2301574,,
1339,-813.0965865,-725.5130694,-349.3893164,,
1340,-812.9378956,-722.9242763,-352.5206547,,
1341,-812.461892,-719.0145528,-360.7790231,,
1342,-815.4263799,-720.9249222,-361.9944764,,
1343,-816.1491744,-723.7208142,-360.5806429,,
1344,-815.9126913,-718.6647656,-368.1363515,,
1345,-813.2300673,-716.4268776,-364.9849924,,
1346,-812.833335,-714.1193816,-371.600829,,
1347,-812.8156084,-702.1485167,-374.9076131,,
1348,-812.935228,-703.5322988,-377.8991867,,
1349,-810.7285359,-701.6855873,-380.043622,,
1350,-809.701088,-701.7309937,-382.888741,,
1351,-810.4541579,-694.3589499,-383.8538654,,
1352,-810.7663147,-690.858111,-387.8729762,,
1353,-812.8445315,-694.0758374,-392.8463387,,
1354,-811.7933295,-685.6054166,-398.9007954,,
1355,-809.8755102,-680.0691657,-401.6479201,,
1356,-809.5025077,-666.2096567,-403.939846,,
1357,-806.718989,-660.548355,-407.7299779,,
1358,-798.9724651,-655.3117953,-412.7219262,,
1359,-803.3793622,-649.8476628,-406.706986,,
1360,-803.5018067,-636.8646511,-410.4657115,,
1361,-806.5627969,-636.0827038,-415.7262393,,
1362,-803.8922365,-634.3785671,-419.3081951,,
1363,-810.3092541,-627.459049,-420.6587594,,
1364,-818.2011093,-626.6484455,-424.1647922,,
1365,-818.52036,-631.3918215,-421.279474,,
1366,-821.1257721,-629.8902681,-421.6349448,,
1367,-825.7355939,-626.9463328,-427.9724407,,
1368,-830.8157631,-621.7531801,-431.5829762,,
1369,-829.8332938,-623.0330264,-436.743534,,
1370,-831.1045725,-621.7360346,-440.4875365,,
1371,-835.6915591,-618.5365413,-443.8939054,,
1372,-842.2206351,-617.2402978,-443.0548494,,
1373,-853.7542651,-618.8899446,-441.0505041,,
1374,-864.2939009,-620.3934487,-444.6335709,,
1375,-868.8242614,-621.0098045,-441.0388604,,
1376,-875.4590231,-618.9297288,-444.2978801,,
1377,-875.5524829,-616.8745272,-446.3788629,,
1378,-877.1791331,-613.9683638,-453.3798809,,
1379,-879.1105746,-614.0076933,-459.8180043,,
1380,-879.3036712,-612.544988,-463.9450854,,
1381,-878.1420054,-607.5681937,-477.3692818,,
1382,-878.3833087,-608.4886159,-482.6787794,,
1383,-874.9213434,-600.7375494,-484.4328862,,
1384,-873.8353524,-593.9513902,-491.5699368,,
1385,-873.293824,-594.8286909,-502.3013272,,
1386,-873.6676982,-596.7970075,-505.7336844,,
1387,-872.3233111,-594.2667552,-505.7357235,,
1388,-876.8074075,-595.6530043,-505.1854553,,
1389,-878.0676343,-598.6446135,-506.070724,,
1390,-878.1484556,-599.0234593,-508.3250776,,
1391,-877.1172571,-596.0898089,-507.6869109,,
1392,-879.2655063,-593.3372613,-505.4590386,,
1393,-877.7819882,-591.8573835,-508.3159817,,
1394,-879.5707425,-595.2422233,-507.5622865,,
1395,-881.5750704,-592.9501353,-510.7404202,,
1396,-879.7688815,-594.9916875,-508.2116255,,
1397,-883.2140726,-592.0414771,-507.8250522,,
1398,-882.9977801,-593.4278204,-508.0118673,,
1399,-878.1770938,-589.3532404,-512.4362857,,
1400,-873.9002437,-605.0659843,-512.9791209,,
1401,-872.4427043,-606.1629588,-519.6065156,,
1402,-863.9956719,-606.7582081,-519.9746322,,
1403,-855.2582195,-605.7846217,-524.2008894,,
1404,-844.568529,-605.0700027,-527.320406,,
1405,-845.766234,-613.4457479,-530.6300144,,
1406,-841.2629101,-614.3064204,-534.2232458,,
1407,-830.1556078,-613.4084492,-534.950965,,
1408,-825.0976651,-612.5679185,-531.9771283,,
1409,-816.7486553,-608.707083,-534.5474894,,
1410,-809.8870096,-609.1007126,-534.2874491,,
1411,-801.435954,-610.0611355,-534.5579564,,
1412,-799.6365419,-607.4007185,-535.2760073,,
1413,-788.5950025,-609.8684651,-538.403649,,
1414,-781.1033419,-610.5626749,-537.830737,,
1415,-772.9419115,-609.1027422,-540.9523646,,
1416,-761.5450625,-607.5505106,-539.4824283,,
1417,-754.1860882,-607.54381,-537.936815,,
1418,-746.0280612,-612.2551283,-537.0569432,,
1419,-739.2600568,-612.3592587,-536.5773646,,
1420,-738.0835434,-613.3060585,-537.775027,,
1421,-728.7708025,-613.6496722,-536.4104239,,
1422,-733.6108115,-614.7450326,-536.5529571,,
1423,-723.9693819,-616.3260257,-539.3576878,,
1424,-723.2256463,-615.0779095,-539.2894872,,
1425,-715.9321273,-616.3718306,-542.1515331,,
1426,-709.1990226,-615.0536973,-538.3464006,,
1427,-701.1760113,-616.2263431,-537.510545,,
1428,-693.5647491,-617.2010482,-535.5339504,,
1429,-693.5323131,-613.8378982,-531.9262648,,
1430,-686.682936,-613.2041301,-532.5727402,,
1431,-679.1431936,-614.2375044,-533.1664716,,
1432,-671.9700224,-612.7064209,-530.2417769,,
1433,-672.58777,-615.006138,-522.4971131,,
1434,-658.5845296,-617.1549547,-522.7368579,,
1435,-651.3543432,-613.0150315,-518.2950295,,
1436,-653.6404948,-609.8420078,-480.8148388,,
1437,-647.1088753,-610.0399199,-479.4709749,,
1438,-642.3616166,-609.603848,-480.2646251,,
1439,-642.8028315,-609.907939,-475.002464,,
1440,-644.350502,-611.2087653,-474.4191607,,
1441,-641.6416782,-607.701453,-471.4860234,,
1442,-640.7250033,-604.4318486,-466.2140264,,
1443,-643.4457154,-602.3905749,-469.6587293,,
1444,-644.1315407,-602.0075951,-464.175637,,
1445,-643.1458731,-598.5213616,-461.9581149,,
1446,-641.855018,-600.2734411,-457.8485177,,
1447,-641.3212199,-600.5999967,-459.7836445,,
1448,-640.1625921,-599.7711855,-461.5597822,,
1449,-641.1960805,-600.7623097,-460.8994379,,
1450,-640.5235175,-604.0264285,-459.3636246,,
1451,-642.9558825,-608.2260504,-459.4434428,,
1452,-642.8210447,-604.6590943,-455.2751621,,
1453,-643.3719985,-603.6955972,-454.0027912,,
1454,-644.0905193,-605.6960036,-451.2151856,,
1455,-644.380858,-606.0274126,-452.9607083,,
1456,-644.9816926,-609.181606,-450.4460015,,
1457,-643.8700933,-607.741685,-449.9338706,,
1458,-640.9162558,-609.1399132,-449.6237311,,
1459,-637.8212693,-607.2596737,-452.7897168,,
1460,-639.0131402,-612.4887104,-454.2584875,,
1461,-632.921932,-612.1254567,-452.7364255,,
1462,-632.439691,-610.9916659,-451.1155253,,
1463,-626.7075524,-610.535994,-451.9336118,,
1464,-617.6739022,-606.4432001,-448.8665673,,
1465,-612.6542357,-603.7864734,-446.1317827,,
1466,-606.3637101,-601.0712936,-446.0128556,,
1467,-601.2002204,-600.8212529,-443.5851833,,
1468,-596.4148652,-600.9053072,-443.0848252,,
1469,-595.4866519,-603.2737504,-438.1620642,,
1470,-598.2959749,-599.1020452,-435.4298376,,
1471,-596.4515619,-598.4152907,-432.8318419,,
1472,-592.0073434,-598.3805129,-429.9187265,,
1473,-582.3747002,-596.6185802,-429.5195854,,
1474,-571.8320712,-596.8421844,-427.6653332,,
1475,-564.748509,-598.627917,-424.4993912,,
1476,-561.6451149,-602.6035395,-421.2461559,,
1477,-562.7785134,-602.1059948,-422.87981,,
1478,-559.3253372,-604.3832917,-416.1575921,,
1479,-557.189952,-600.9151131,-412.1414468,,
1480,-556.0295481,-598.6037438,-403.4521454,,
1481,-555.057163,-601.2832381,-389.0413532,,
1482,-562.0094025,-598.4160823,-384.7384997,,
1483,-567.069587,-598.3455965,-386.8553412,,
1484,-572.5599261,-597.2927725,-379.8184165,,
1485,-570.9432783,-597.7522692,-374.6715511,,
1486,-586.1323992,-597.4868193,-373.3702244,,
1487,-594.5885504,-597.4135298,-374.964774,,
1488,-608.9514547,-595.5271263,-373.5501104,,
1489,-618.696055,-594.0919839,-371.4905095,,
1490,-626.7660491,-594.109571,-367.8006682,,
1491,-634.2201724,-596.979965,-367.8952193,,
1492,-640.0983088,-596.8263914,-369.7539915,,
1493,-645.8055795,-595.5376484,-366.3041368,,
1494,-643.5844294,-589.8767647,-361.051965,,
1495,-641.2086682,-589.4840643,-356.6180433,,
1496,-639.90693,-584.7770388,-356.3127199,,
1497,-638.1755338,-584.6702122,-356.4588058,,
1498,-635.3053228,-581.8692841,-354.7855793,,
1499,-635.6727671,-582.0854236,-351.4426334,,
1500,-637.272324,-567.5411278,-350.8073047,,
1501,-637.4908357,-564.6012686,-344.2545825,,
1502,-639.7772627,-566.3167441,-340.8080718,,
1503,-639.61588,-566.1440734,-333.5814936,,
1504,-635.5587135,-568.6557244,-330.0368238,,
1505,-633.0716043,-563.5778357,-326.8398115,,
1506,-634.2434546,-561.9130668,-322.945364,,
1507,-633.2384798,-562.9894661,-320.1634329,,
1508,-627.6728268,-566.84452,-316.1798639,,
1509,-627.3872069,-570.6112725,-314.9094374,,
1510,-624.8583303,-571.9699571,-311.3486509,,
1511,-627.3188346,-570.4254113,-309.0105123,,
1512,-626.9021811,-571.3494535,-307.3125235,,
1513,-627.6450047,-568.6586007,-301.583344,,
1514,-629.4852236,-567.5467098,-297.6584141,,
1515,-630.7819191,-567.8068262,-292.6289459,,
1516,-631.1487811,-569.8960504,-287.9069199,,
1517,-631.8609042,-570.5111483,-284.8932972,,
1518,-629.9867337,-565.160651,-285.2329151,,
1519,-630.2242104,-573.8716443,-285.8884712,,
1520,-624.3123428,-573.4723494,-284.1641383,,
1521,-626.4997401,-572.1712369,-284.3785274,,
1522,-625.595879,-567.3168227,-281.7251187,,
1523,-624.0784911,-563.8992845,-279.2520733,,
1524,-616.8617262,-562.629448,-274.8838419,,
1525,-616.2995487,-559.648079,-272.2821193,,
1526,-619.5643734,-556.1283542,-272.1393666,,
1527,-621.3888722,-557.2913571,-266.534945,,
1528,-623.4930803,-556.3422607,-263.1897954,,
1529,-625.2534077,-553.5927151,-260.7416742,,
1530,-627.5174712,-553.0490224,-255.4953069,,
1531,-627.1273292,-553.2729072,-250.6220261,,
1532,-628.6904536,-550.060108,-250.8246539,,
1533,-630.8058091,-547.3293948,-250.3495572,,
1534,-632.5089562,-543.756606,-247.3832734,,
1535,-632.4260501,-541.6545994,-245.7434194,,
1536,-629.8286043,-540.6341327,-243.017682,,
1537,-634.8914749,-538.5479775,-241.2463646,,
1538,-639.0194487,-535.5667518,-237.5986843,,
1539,-639.9374193,-533.9816497,-237.4921059,,
1540,-643.3680996,-530.4337358,-234.0651702,,
1541,-643.4110824,-532.7136668,-228.4480506,,
1542,-642.6671182,-535.4483743,-229.2296368,,
1543,-639.2760526,-532.4127487,-225.1780189,,
1544,-642.6083689,-535.4459531,-222.8833812,,
1545,-643.2940736,-539.2006643,-222.0960795,,
1546,-644.7877797,-538.5868621,-219.2735052,,
1547,-644.0266009,-541.8595757,-214.4424745,,
1548,-642.7485888,-542.8422738,-209.3353232,,
1549,-645.0856235,-545.2610392,-207.5424905,,
1550,-645.1285375,-539.6000821,-206.0745675,,
1551,-647.3016837,-533.2003107,-202.4730253,,
1552,-651.2170345,-536.4242495,-202.771431,,
1553,-651.1308366,-534.8289997,-198.9725557,,
1554,-650.8070687,-534.1025666,-196.2345114,,
1555,-651.0994842,-534.8915459,-191.7822217,,
1556,-650.8744568,-537.3582353,-189.0792096,,
1557,-651.7586741,-537.7120079,-185.3739968,,
1558,-657.1718833,-539.3876456,-181.2374802,,
1559,-653.1824755,-541.8932341,-175.8466683,,
1560,-652.9362282,-539.2940425,-171.4575804,,
1561,-654.8077169,-539.9070512,-167.120799,,
