,Seed 1,Seed 37,Seed 42
1218,-156.5474099,-179.2068854,-143.9958903
1219,-156.9066884,-180.5140454,-142.5445074
1220,-157.5306621,-181.9212275,-142.016185
1221,-157.2224572,-181.0278674,-144.471249
1222,-154.7468009,-181.2527885,-145.4486821
1223,-160.398958,-181.2214312,-145.978764
1224,-162.4809223,-181.0495426,-146.2357503
1225,-165.6089633,-179.1604005,-145.9466733
1226,-167.5397231,-180.9173856,-148.6227091
1227,-174.5942017,-182.8021061,-148.6237999
1228,-174.7011947,-182.8647369,-148.5667903
1229,-174.6241205,-182.8862741,-146.6199953
1230,-175.2920026,-181.9151051,-146.7705431
1231,-175.2339342,-179.9791647,-146.5313137
1232,-175.1994312,-179.6211763,-146.3136542
1233,-175.2740135,-180.0787422,-146.000135
1234,-175.7540675,-180.4597147,-145.7500285
1235,-177.9461352,-180.2694685,-145.7974167
1236,-179.9758562,-178.8456639,-145.5229291
1237,-180.3181715,-178.9059783,-145.1484773
1238,-180.41574,-178.7384666,-144.7509813
1239,-178.3975333,-177.2039384,-144.7396517
1240,-175.0248506,-179.350881,-144.8131826
1241,-175.3392614,-182.2535635,-146.1896845
1242,-174.6468208,-185.0504052,-146.1961874
1243,-173.9893658,-190.8244672,-146.5440495
1244,-173.4844654,-194.1736608,-145.8300097
1245,-173.1827356,-202.7155122,-143.4881433
1246,-174.7437268,-206.6762475,-143.4353849
1247,-174.0204058,-206.6703893,-142.0158397
1248,-174.4711027,-206.2187123,-142.531818
1249,-175.1546088,-206.0001636,-141.6568653
1250,-177.877415,-205.5905732,-141.5001971
1251,-177.7191121,-205.4618032,-141.3877094
1252,-177.8077873,-203.5340855,-143.7399195
1253,-180.8898889,-203.9432633,-143.5688553
1254,-180.916731,-203.3033066,-144.3853641
1255,-182.0117697,-202.9791844,-144.6490924
1256,-179.0524495,-203.315443,-146.4601275
1257,-179.0011139,-204.4572383,-145.8640826
1258,-178.7846281,-205.0245311,-146.1295632
1259,-179.0670472,-198.2873449,-145.4954377
1260,-178.76069,-199.4301499,-145.6457864
1261,-178.6678562,-199.3945384,-145.9107998
1262,-179.1182428,-194.0707229,-146.1666629
1263,-178.9997055,-193.717134,-145.2258836
1264,-179.3162248,-194.3259629,-146.5356552
1265,-179.4856076,-198.5651892,-146.2449255
1266,-179.5537429,-200.7689115,-146.8069067
1267,-177.645989,-201.4715181,-146.8370719
1268,-178.100583,-201.6499867,-146.3157945
1269,-179.0871527,-201.5742601,-146.2155156
1270,-176.8271688,-201.7062171,-149.2946768
1271,-177.3526372,-201.946966,-148.8432368
1272,-177.0628335,-197.0626766,-149.4537972
1273,-177.2448111,-197.0668816,-150.6159751
1274,-178.7987928,-196.9654421,-149.7350387
1275,-176.0569067,-199.3931038,-150.2969755
1276,-175.7816811,-199.0851109,-150.0240027
1277,-175.8718435,-199.1967561,-150.0420625
1278,-175.807676,-202.9714826,-150.4044401
1279,-176.0401348,-206.9352482,-150.6304855
1280,-175.8994363,-209.5555508,-150.733253
1281,-175.0279729,-209.2988073,-150.7981304
1282,-171.911046,-210.052772,-150.5477569
1283,-172.7668754,-210.1029147,-150.9511761
1284,-173.0412384,-210.526938,-151.0697564
1285,-173.4717998,-209.3381973,-156.2047737
1286,-175.7274844,-208.7056703,-156.9488105
1287,-175.7212389,-208.3979082,-157.1770714
1288,-174.5263557,-205.2799506,-155.9827515
1289,-175.0935243,-201.2375304,-155.9404144
1290,-173.5051557,-201.4830191,-155.912432
1291,-173.9186231,-201.2828458,-157.4066033
1292,-173.6108452,-201.4874687,-156.9852637
1293,-173.2190005,-197.5166192,-157.6936712
1294,-172.5045457,-195.7886576,-159.3486814
1295,-172.3217393,-195.9917204,-158.3326724
1296,-173.1553628,-197.168212,-157.5474806
1297,-173.1576336,-195.4395186,-157.6364812
1298,-173.4126787,-195.3655518,-157.4045554
1299,-176.5935239,-193.365263,-157.7979347
1300,-176.3961245,-193.6377584,-158.1894173
1301,-176.2253165,-190.6227398,-158.679812
1302,-176.350355,-189.3722743,-158.1637542
1303,-176.5206211,-189.1050606,-157.3751329
1304,-176.688471,-189.3023556,-157.4623238
1305,-175.5364909,-190.0374393,-157.9870178
1306,-173.4108712,-189.8691666,-158.4095505
1307,-174.3588291,-189.9019736,-158.906781
1308,-174.5053903,-188.9707077,-159.6198353
1309,-174.4438058,-187.7063251,-159.7176393
1310,-174.3589655,-187.6198854,-156.7904923
1311,-174.7900641,-187.9932549,-155.2002052
1312,-174.7308342,-189.4263152,-155.6159299
1313,-175.2639039,-189.715111,-155.522782
1314,-174.7002252,-189.0828064,-155.7019761
1315,-174.3829402,-184.8946973,-155.9401023
1316,-174.3632787,-185.188579,-156.087076
1317,-174.4668975,-185.0211292,-158.3951789
1318,-174.2378688,-184.6158465,-158.2859152
1319,-174.2172656,-183.6628901,-164.2731655
1320,-174.6528272,-183.6778343,-169.1900352
1321,-174.8321727,-183.9237648,-170.5456107
1322,-173.5746825,-184.3269731,-170.9391494
1323,-168.6150562,-184.3244688,-170.4939954
1324,-166.8108184,-185.2409781,-170.4777321
1325,-163.9894509,-185.1813313,-170.9093116
1326,-161.6533119,-183.4092594,-168.5562572
1327,-157.3609993,-181.4447379,-169.6274882
1328,-163.0717667,-180.2333111,-171.2793761
1329,-162.0968634,-180.3098174,-171.6305647
1330,-162.1168011,-180.2716691,-170.0019966
1331,-162.0912703,-179.817388,-170.2907625
1332,-162.8249089,-179.6903543,-169.8474539
1333,-162.444541,-179.0778875,-169.4123338
1334,-163.1564515,-178.9650645,-168.9450021
1335,-161.883647,-179.0497694,-169.1652959
1336,-160.0169154,-180.4017616,-169.3264
1337,-159.3491352,-180.2929202,-169.4133071
1338,-159.6831614,-179.5940285,-169.3655151
1339,-163.3143738,-180.8041217,-169.5742914
1340,-165.71095,-176.2867113,-169.3853616
1341,-165.10317,-173.4420793,-168.0757193
1342,-165.4615301,-170.6637696,-168.3516085
1343,-165.583582,-163.7725579,-167.8261573
1344,-166.0046683,-161.7994232,-164.5483614
1345,-166.305766,-151.179479,-165.1399085
1346,-164.9976601,-148.0855906,-161.836505
1347,-165.9218611,-147.6177353,-162.1765343
1348,-165.2562189,-148.3919504,-162.0831701
1349,-165.1108753,-149.1008745,-162.3187098
1350,-161.0018455,-149.4764361,-162.6290733
1351,-160.5342179,-149.1657707,-162.3800617
1352,-160.1041882,-148.6944713,-160.4811224
1353,-155.9749555,-148.4868731,-160.0485378
1354,-156.0219723,-148.0069563,-161.2695536
1355,-155.4232872,-149.4186078,-161.1340968
1356,-157.7717022,-152.3469334,-158.8953419
1357,-157.9631026,-150.7117101,-159.8099525
1358,-159.6976076,-149.9837385,-161.1674769
1359,-159.1838879,-151.0935385,-161.8684701
1360,-159.4720601,-150.9503056,-162.1868943
1361,-159.5056403,-150.7158484,-162.9119284
1362,-159.4801886,-152.3603876,-162.4844464
1363,-159.5259916,-152.28448,-162.8681752
1364,-158.95737,-150.1644648,-161.8663227
1365,-160.3576481,-146.9346633,-161.4505698
1366,-160.5341857,-144.940904,-161.3098399
1367,-161.6786694,-144.451171,-161.847131
1368,-161.2389983,-146.9348783,-162.7202091
1369,-160.6698238,-146.855001,-162.8806056
1370,-161.1181091,-148.3231072,-160.239169
1371,-161.01927,-148.3728888,-159.9466218
1372,-161.9466587,-148.6038215,-159.7358186
1373,-162.0387321,-148.5360586,-159.2072023
1374,-159.8302328,-149.2206941,-160.0730778
1375,-158.9380824,-146.9871063,-159.9182236
1376,-159.2274662,-148.4293067,-161.2966001
1377,-158.931131,-148.8202229,-161.0229389
1378,-159.7618249,-145.3110086,-160.7689539
1379,-160.0821917,-141.7096966,-160.79485
1380,-160.0705413,-139.1618098,-161.4963441
1381,-159.3924572,-140.1040128,-160.9886909
1382,-160.6478734,-139.9358882,-161.346203
1383,-160.5769304,-139.8427808,-162.5280553
1384,-160.4848811,-139.925462,-162.1412565
1385,-159.7692245,-142.881563,-155.8875242
1386,-158.0501062,-143.2087661,-155.7072086
1387,-158.0272033,-143.1391665,-157.5916215
1388,-159.5949244,-143.8562832,-163.0200893
1389,-159.4264872,-143.8844468,-163.4478818
1390,-158.3055052,-143.4859414,-164.1455339
1391,-158.4636049,-143.3917134,-162.3164981
1392,-158.306621,-143.1338154,-161.2044206
1393,-158.3442431,-143.2502232,-161.4049578
1394,-157.7252872,-143.8290823,-161.694705
1395,-156.808619,-143.9410975,-162.9957043
1396,-156.9206286,-144.3633529,-162.7466915
1397,-156.2156796,-147.0640117,-161.2213018
1398,-155.7561939,-146.4013688,-161.3813346
1399,-152.5019253,-146.050034,-160.4121934
1400,-152.6629173,-145.7740554,-160.3262504
1401,-159.3883802,-145.8496806,-160.0902847
1402,-158.7197276,-146.4894896,-160.5693019
1403,-158.9329662,-146.5720125,-164.428084
1404,-159.4176961,-146.8783682,-166.2147989
1405,-158.1379717,-146.767799,-165.8591361
1406,-158.3765338,-146.5239492,-165.3122981
1407,-157.2194713,-148.1880261,-165.1614142
1408,-157.2590961,-147.8240444,-164.5891903
1409,-161.3446413,-148.1029921,-164.5752936
1410,-164.0590027,-147.6959475,-163.9653082
1411,-164.1032154,-147.6748926,-164.2192194
1412,-163.7125981,-146.5148069,-163.9392213
1413,-163.4963293,-146.2292549,-164.4037844
1414,-163.5321676,-146.6091977,-163.9563649
1415,-163.4511206,-147.4701907,-163.7237011
1416,-163.5782275,-147.7238098,-167.1362074
1417,-163.2585364,-147.9777415,-166.5913303
1418,-162.0718604,-148.838803,-166.9896099
1419,-162.1721383,-148.7093154,-161.4628887
1420,-163.0544804,-148.2510252,-157.7617286
1421,-163.0842897,-148.1574123,-154.3441164
1422,-164.2854053,-148.0583467,-154.0891101
1423,-164.136232,-148.4601005,-154.0571636
1424,-163.0197072,-147.4514977,-153.986901
1425,-167.09411,-147.582401,-153.7281918
1426,-172.1729744,-147.4838959,-153.6791793
1427,-168.8673449,-146.7875239,-153.9058622
1428,-163.0416194,-147.6255935,-152.5006677
1429,-164.516159,-147.7096609,-152.7400184
1430,-164.6030933,-148.0585104,-154.2440785
1431,-164.7133159,-148.2429514,-153.9325177
1432,-163.8726831,-148.3775808,-153.8557368
1433,-164.2877812,-148.3575777,-156.4044463
1434,-164.1690983,-148.3866804,-156.5878318
1435,-164.0240904,-148.4982477,-155.889398
1436,-163.5716765,-148.4572128,-154.5701399
1437,-164.0044705,-148.7599919,-154.9574118
1438,-163.3710078,-149.8970443,-155.1465632
1439,-160.8269923,-150.3016336,-154.8858227
1440,-159.6318923,-153.5928186,-154.7138675
1441,-159.5312154,-152.3266413,-154.2751988
1442,-159.3896334,-152.3439345,-153.9070561
1443,-159.3328956,-152.5594992,-153.903157
1444,-158.9873825,-150.9603654,-155.3275804
1445,-161.6191592,-152.6081727,-155.147224
1446,-161.0823231,-151.9906411,-155.0327316
1447,-160.7258396,-152.4422575,-154.3581731
1448,-160.6192246,-151.3675612,-154.2953454
1449,-160.3689874,-150.3412612,-154.3770682
1450,-161.9639452,-148.8522417,-154.3331755
1451,-162.6958602,-150.5816662,-154.4362745
1452,-162.6691279,-150.9796974,-154.3997567
1453,-164.0262358,-150.7890882,-154.4526403
1454,-163.9444935,-151.3535879,-152.9699455
1455,-162.498586,-150.8801127,-152.4511215
1456,-162.948518,-149.1350908,-153.2874863
1457,-162.8185159,-153.1222174,-152.4138706
1458,-163.1102379,-156.2557028,-150.8615246
1459,-164.4002216,-157.1568501,-150.6708023
1460,-163.9537679,-159.9645428,-150.0819502
1461,-163.858404,-160.1624324,-149.0985524
1462,-164.1870579,-160.0314803,-148.7732053
1463,-164.8246448,-159.7423257,-150.2564585
1464,-165.1517008,-159.4841915,-151.2887633
1465,-163.1814979,-161.9340905,-151.2434403
1466,-163.2020903,-161.3397726,-152.4903068
1467,-161.4380931,-161.6048187,-152.6807463
1468,-161.9213272,-158.4567316,-152.2242951
1469,-162.052178,-158.5464824,-153.0708884
1470,-161.33328,-156.4172439,-156.4925323
1471,-161.1725309,-162.9790933,-156.7158189
1472,-159.55585,-163.14658,-155.7487544
1473,-161.3494021,-162.971704,-156.4064535
1474,-161.5287857,-162.4109121,-158.7181542
1475,-162.2045361,-162.0157299,-165.0536972
1476,-162.7873487,-160.2613997,-163.9172303
1477,-162.6704813,-159.7222465,-163.2570678
1478,-161.7243784,-159.2697081,-162.8969204
1479,-161.5254761,-159.5524355,-164.3171718
1480,-161.3661086,-159.093623,-163.2430704
1481,-162.349585,-160.9113103,-163.5936059
1482,-160.9228387,-162.3345028,-163.8473994
1483,-161.3431796,-166.2802638,-162.5926223
1484,-161.1162574,-165.7159123,-163.286675
1485,-161.3765069,-168.5575005,-164.7464854
1486,-161.4905107,-172.7721694,-164.3931027
1487,-161.3692234,-172.9545036,-162.3132966
1488,-163.1891644,-172.8429346,-159.1703102
1489,-162.7513191,-176.1786055,-158.9062678
1490,-164.0579341,-179.4120615,-158.6688586
1491,-163.8399788,-179.578104,-159.0057486
1492,-163.6061368,-179.7757446,-160.0530775
1493,-163.3946971,-179.8124357,-164.1788204
1494,-163.868261,-179.5246514,-163.3891629
1495,-164.7752511,-179.2945811,-162.8302222
1496,-164.3835668,-180.4541903,-162.8030233
1497,-165.358383,-178.1065626,-164.6625141
1498,-165.27751,-178.5781023,-164.8891406
1499,-165.672555,-179.3445217,-165.6474037
1500,-168.8793264,-178.1359052,-165.4337859
1501,-161.8483694,-178.7841911,-165.2515353
1502,-161.935224,-177.9065124,-167.9680204
1503,-165.8548197,-176.4229896,-164.266177
1504,-165.3151967,-175.9874758,-162.7463576
1505,-166.4249256,-176.3379192,-162.539164
1506,-166.6295868,-176.0448686,-162.4807595
1507,-166.9068785,-174.6485305,-162.6148518
1508,-168.7334232,-173.0259406,-162.6869423
1509,-164.8180778,-172.742461,-162.5205366
1510,-160.4850364,-175.0949384,-162.8051567
1511,-160.8828083,-177.0915285,-162.7959855
1512,-160.8334676,-186.653793,-162.3120366
1513,-160.8479418,-189.6925706,-162.3327606
1514,-160.864388,-189.5004417,-162.5839467
1515,-160.9424556,-191.2619603,-163.2685656
1516,-160.3307122,-195.4800609,-160.0283414
1517,-160.779366,-195.2487957,-158.4922283
1518,-162.2358233,-194.7295864,-158.0751919
1519,-162.0148533,-194.8299655,-160.7679739
1520,-163.8798432,-194.8047296,-161.1058542
1521,-170.4665573,-194.9483885,-161.0658035
1522,-173.4141887,-197.393245,-161.5748376
1523,-174.9675001,-198.5601422,-161.1889732
1524,-176.2194036,-201.5295364,-161.3829421
1525,-177.0615834,-203.4823219,-161.0694501
1526,-175.7459955,-204.1236417,-162.51202
1527,-176.1198414,-205.3758442,-161.2759786
1528,-176.2616334,-205.7794769,-161.4510357
1529,-175.7632764,-205.7690387,-161.2591892
1530,-174.4340767,-207.5594566,-161.8144568
1531,-179.7538542,-207.8383543,-161.6986107
1532,-179.0288495,-209.3120903,-161.7381758
1533,-178.8743558,-210.0849201,-159.7417732
1534,-178.5019057,-211.3727751,-160.0937935
1535,-178.6706845,-210.2641637,-160.4705985
1536,-179.8279942,-211.0581205,-162.13373
1537,-179.9258609,-211.0402345,-161.9184264
1538,-179.4878153,-211.013392,-162.1049655
1539,-179.6530208,-212.0782293,-162.5776678
1540,-179.5544622,-210.3677943,-163.2130521
1541,-178.9709255,-214.9505772,-163.6738354
1542,-178.848502,-220.4416611,-163.8052381
1543,-178.264787,-224.3413254,-163.9083584
1544,-179.1827787,-224.6319281,-163.8783798
1545,-178.5621045,-227.0762798,-163.8704109
1546,-179.6937465,-228.4119532,-164.8707287
1547,-182.9224539,-229.099298,-166.833997
1548,-187.1824261,-232.2388147,-167.3130318
1549,-195.3857171,-232.7130039,-167.5281485
1550,-201.0970292,-236.4085636,-167.4280682
1551,-201.8829839,-234.4584465,-167.3296819
1552,-205.4164189,-235.3747361,-167.0927697
1553,-206.1586666,-235.3740361,-167.5501782
1554,-206.1077262,-235.4514599,-167.281138
1555,-206.7295266,-235.5667154,-167.7055682
1556,-207.4065347,-233.4806935,-167.4778505
1557,-207.3636646,-230.2906818,-167.7332969
1558,-205.9337765,-228.9047326,-169.1309803
1559,-209.5451729,-227.9342519,-169.4974419
1560,-209.5419957,-225.3835384,-169.4528936
1561,-211.0781451,-227.8492111,-169.9366776
1562,-210.6959876,-227.9459575,-170.1532391
1563,-210.5816576,-228.0748826,-169.6147247
1564,-210.4635112,-229.7740073,-168.4123312
1565,-212.7382062,-227.5712974,-168.2581698
1566,-212.5151051,-228.8089326,-166.7129915
1567,-212.8537247,-229.5543521,-168.5526633
1568,-212.4021887,-233.7042906,-168.2264315
1569,-211.2173212,-234.3740016,-167.5052931
1570,-211.6911821,-234.9331447,-163.9173344
1571,-211.7030467,-227.9089889,-163.9030066
1572,-212.6763928,-227.7804385,-165.0073583
1573,-210.4990732,-227.9758376,-165.019597
1574,-210.3473653,-228.2591993,-162.2493487
1575,-210.5074212,-229.1922755,-155.1920281
1576,-210.2931727,-228.7660329,-158.5292139
1577,-210.0673684,-229.1207953,-159.3036118
1578,-210.3784836,-228.910899,-161.5250861
1579,-212.2495239,-228.6093109,-160.0063645
1580,-216.5775,-229.2058245,-161.2117721
1581,-219.248551,-226.5280945,-162.9226972
1582,-219.7212026,-226.9321485,-164.54969
1583,-221.8898678,-223.4228528,-164.2563666
1584,-222.0192594,-223.5068121,-164.0515808
1585,-221.9336193,-218.9894696,-163.804471
1586,-221.986408,-216.4324557,-163.6896209
1587,-222.1090381,-217.9184985,-164.08148
1588,-220.0535427,-216.1654219,-161.5633614
1589,-221.1982918,-212.2188362,-161.2590091
1590,-219.3368785,-217.5199916,-161.0615432
1591,-219.1482076,-221.3981417,-161.022722
1592,-219.6752419,-221.2383935,-161.0768069
1593,-219.9001182,-221.3080402,-157.310773
1594,-219.9044174,-223.8656272,-157.8322958
1595,-219.3599414,-225.0400493,-158.8507372
1596,-219.2628399,-223.6522157,-159.5293427
1597,-218.3930093,-224.90551,-159.7708861
1598,-218.4717403,-225.038212,-159.5220877
1599,-218.2529906,-225.2595542,-159.5837811
1600,-215.3131031,-226.4809699,-159.741573
1601,-215.7896842,-226.9709699,-159.6285703
1602,-220.0201855,-227.3513356,-156.5048443
1603,-219.1942153,-228.6055446,-156.236882
1604,-220.7272349,-228.6563862,-156.5164039
1605,-220.4487646,-230.8693607,-156.5362166
1606,-220.5562265,-230.5694053,-158.8271134
1607,-218.8580724,-230.8098106,-158.6865593
1608,-216.4771915,-231.0220774,-158.1656081
1609,-216.3241939,-230.9730084,-160.3875292
1610,-216.7183897,-235.7233696,-160.9951773
1611,-215.8231091,-238.1800388,-160.6837642
1612,-215.9776057,-228.3694312,-161.3635755
1613,-215.3385037,-224.9884116,-160.7242613
1614,-215.8306337,-224.5115049,-161.9787189
1615,-216.0753721,-222.4644422,-161.0605447
1616,-216.6578856,-218.2800166,-161.5638027
1617,-216.5990915,-218.0145174,-161.8822956
1618,-216.2820248,-218.2355578,-161.5854366
1619,-215.6895714,-218.2362793,-158.6215806
1620,-211.4218171,-218.3480106,-157.6500721
1621,-204.8939052,-218.1473734,-156.30358
1622,-202.3237101,-215.1913977,-156.2446586
1623,-200.8344889,-213.5302172,-156.2020297
1624,-199.9136171,-210.8147366,-154.5333727
1625,-195.1176176,-209.1227386,-155.2985815
1626,-192.2991243,-208.545419,-153.9407436
1627,-191.2995019,-208.5369997,-153.7510186
1628,-191.5173633,-207.9071964,-153.1444569
1629,-193.6225041,-208.034472,-153.7376097
1630,-194.5167198,-208.666449,-153.2265848
1631,-189.2690357,-210.3823551,-154.0076027
1632,-189.9735109,-212.2057316,-153.9598792
1633,-190.1797998,-214.9419845,-154.0752499
1634,-190.1108441,-217.2250938,-153.5064308
1635,-189.7791314,-220.2886853,-153.132365
1636,-188.3764219,-217.6158543,-153.3085498
1637,-188.6990091,-217.1973683,-153.2687871
1638,-189.085261,-217.2460042,-154.0185013
1639,-189.1561476,-215.3957614,-153.8721852
1640,-189.143209,-214.1976633,-153.9993619
1641,-189.1062956,-210.9995124,-154.1095231
1642,-189.2333382,-206.3982768,-154.4542654
1643,-189.7491312,-202.4990631,-154.5072084
1644,-188.7950647,-202.5767292,-154.0510902
1645,-187.1310466,-200.5577376,-154.1989877
1646,-186.7092357,-199.3400281,-153.2153597
1647,-185.7694455,-199.188076,-151.867358
1648,-183.2950663,-196.310153,-150.5413884
1649,-175.1684482,-196.3766229,-150.3999386
1650,-167.9110367,-193.7768787,-149.8451049
1651,-166.4596114,-193.9547634,-152.2594761
1652,-162.8450864,-193.0128561,-152.4708199
1653,-161.8053581,-193.3171589,-152.3682701
1654,-161.799841,-193.2191497,-152.9399262
1655,-161.8605854,-192.3560802,-152.8743525
1656,-159.490998,-192.9992581,-152.9983192
1657,-159.4695965,-191.5430955,-152.8684706
1658,-159.3395826,-189.494663,-151.2422027
1659,-154.2436368,-189.9373953,-151.1891082
1660,-155.00977,-189.5326293,-149.9869469
1661,-154.1199431,-186.7021692,-150.7130457
1662,-152.4779064,-186.6013836,-151.2020683
1663,-152.0894322,-187.5114726,-150.4122142
1664,-151.9361262,-186.2168585,-150.4971292
1665,-153.5487493,-185.8680562,-150.7427606
1666,-155.6036548,-185.0343869,-151.362247
1667,-154.6777964,-186.8792078,-151.2601602
1668,-155.2398739,-183.6999501,-153.3469156
1669,-156.5871931,-184.6532254,-152.9968125
1670,-156.658086,-184.5010472,-152.8863029
1671,-158.0752516,-184.9666885,-154.755891
1672,-158.3300545,-185.240722,-154.1188704
1673,-157.2887761,-184.7164068,-154.0687003
1674,-157.5258374,-190.9980755,-154.3827537
1675,-157.5774068,-192.8723685,-154.4440046
1676,-157.332226,-193.6122187,-152.2369275
1677,-157.9732698,-193.2966595,-152.5373426
1678,-157.8164414,-193.9039654,-151.3307376
1679,-156.1563303,-193.9635587,-151.1633763
1680,-152.4467585,-196.0590942,-151.0825674
1681,-149.7306728,-200.0510106,-149.4624017
1682,-149.221998,-200.3614128,-147.3971273
1683,-146.7024738,-200.7027002,-146.8476845
1684,-146.76902,-200.925497,-144.9587325
1685,-145.7990743,-201.2114054,-145.0171698
1686,-145.2835804,-199.9962356,-146.8031851
1687,-145.9553135,-199.1871893,-147.0491269
1688,-146.2592957,-201.8473587,-147.3741635
1689,-145.876641,-202.2112228,-147.1030103
1690,-146.2954505,-201.1767169,-148.6980107
1691,-146.3797126,-197.3826085,-148.6091748
1692,-145.953791,-197.7404924,-148.8052396
1693,-145.7592483,-197.7447437,-148.462536
1694,-145.1467163,-197.0340458,-148.3762599
1695,-144.5136861,-195.6566853,-151.6272092
1696,-145.3023608,-195.594078,-151.5842489
1697,-146.0079288,-195.2246062,-154.3177339
1698,-145.9808262,-195.203757,-154.4858685
1699,-146.7880236,-194.4080562,-154.4610672
1700,-150.5425044,-194.158164,-154.6549347
1701,-150.48558,-193.1569993,-155.3223519
1702,-145.8879245,-192.8594115,-156.1779921
1703,-146.0360226,-195.2266456,-156.715494
1704,-145.9659163,-200.762479,-156.3208935
1705,-146.1534094,-197.4341746,-156.5827983
1706,-146.1236844,-199.0574329,-154.4649956
1707,-147.4049341,-198.2159156,-157.6738309
1708,-149.1081976,-199.6485379,-157.6840917
1709,-149.2790861,-199.713214,-156.1124711
1710,-150.7145995,-192.9562737,-154.5867459
1711,-150.7498239,-188.6387198,-153.8143779
1712,-151.2972053,-191.2108162,-153.7116212
1713,-151.7464827,-192.300979,-154.0624772
1714,-151.2790231,-193.3673189,-152.8893959
1715,-151.32238,-193.4736409,-155.6750738
1716,-150.949982,-193.2567933,-158.7419302
1717,-150.3979075,-196.4767049,-158.183326
1718,-150.7497489,-198.1348669,-159.7927219
1719,-151.0939104,-198.1008848,-158.1035381
1720,-151.8518113,-197.1652668,-158.660351
1721,-151.6785375,-197.4952247,-159.5407347
1722,-151.3604654,-197.989395,-159.4637907
1723,-150.2163609,-201.9125231,-160.1781143
1724,-149.7085442,-202.0100942,-161.2794087
1725,-149.0565366,-204.702974,-161.2396926
1726,-150.2254109,-205.1705184,-161.6222568
1727,-151.2623578,-204.5534519,-161.0507205
1728,-150.4302104,-204.5868118,-161.6254099
1729,-148.0406428,-204.6193337,-160.0318403
1730,-148.7440656,-205.5278361,-159.7607894
1731,-148.7510785,-203.8839233,-159.3033847
1732,-148.9326839,-200.8294317,-159.2248404
1733,-148.9605366,-200.2872364,-168.476354
1734,-148.945635,-197.0187422,-169.7729984
1735,-148.6639312,-195.025086,-170.3190365
1736,-149.3767433,-198.580229,-169.667079
1737,-148.9879577,-197.907234,-169.3632785
1738,-149.1865781,-199.405198,-168.1795275
1739,-151.6416776,-204.7763561,-167.967562
1740,-151.6304842,-205.2216078,-170.8107497
1741,-152.0042967,-205.0552123,-170.8893735
1742,-152.3259642,-204.5615148,-170.6882665
1743,-152.3834651,-208.0337339,-170.6362593
1744,-152.4381704,-210.5733738,-172.2528099
1745,-151.9650934,-210.4450832,-172.2175876
1746,-151.8473899,-210.552214,-172.3702263
1747,-150.2770887,-212.7494015,-172.6554949
1748,-149.8957787,-217.5732024,-172.982562
1749,-149.8299466,-219.596615,-173.1777746
1750,-151.5444748,-219.8954542,-173.130365
1751,-151.8860197,-220.2472734,-172.9769979
1752,-152.3114443,-220.0641819,-172.84103
1753,-152.9113785,-219.5884864,-172.9767198
1754,-152.3841631,-220.0473898,-172.2768988
1755,-152.7345057,-219.7087574,-172.304162
1756,-153.3945358,-219.4593036,-171.8247313
1757,-153.5533998,-220.0010916,-171.3609179
1758,-153.1419156,-223.1341211,-173.0846085
1759,-156.664595,-222.5798486,-174.14796
1760,-155.272338,-222.6558139,-176.19567
1761,-155.4558357,-222.9060041,-174.5374733
1762,-157.4657571,-222.7907244,-173.9291651
1763,-157.4399811,-221.8975352,-172.9978826
1764,-157.834306,-222.0300661,-173.2525981
1765,-153.9433614,-224.0609721,-173.1494511
1766,-152.0703687,-228.4270947,-173.1654975
1767,-152.3992728,-228.9221882,-171.1792069
1768,-153.0449985,-232.296766,-169.381539
1769,-153.3922151,-231.585388,-169.8950859
1770,-153.1579273,-231.6504019,-169.403649
1771,-152.034469,-231.4672389,-167.904979
1772,-151.1999534,-231.2604444,-168.2447631
1773,-154.0215625,-231.5581654,-170.6794618
1774,-153.8676757,-223.83983,-173.5428529
1775,-154.8215042,-221.3689707,-173.9002669
1776,-154.6337029,-221.1192597,-172.8268522
1777,-154.3715248,-221.0668623,-172.3400646
1778,-154.7438742,-220.5712799,-171.6665539
1779,-157.9434253,-220.5890848,-174.4498043
1780,-157.8748785,-218.7007329,-174.1803187
1781,-159.3695359,-215.3539876,-174.4339603
1782,-159.7125821,-213.3003061,-174.1494204
1783,-159.7688138,-212.3412139,-175.2799313
1784,-159.6750319,-212.1724969,-177.5339341
1785,-160.9403468,-211.7818505,-177.5944732
1786,-161.2308179,-211.312272,-176.141868
1787,-160.7578747,-210.841791,-175.6606252
1788,-160.5680303,-209.8598292,-175.4423809
1789,-160.2251285,-213.9116444,-176.0705903
1790,-158.1920463,-210.3950466,-174.9870402
1791,-158.2161443,-210.4982788,-175.057218
1792,-158.1653329,-210.7347777,-174.7626032
1793,-158.3759215,-210.6771067,-175.2743904
1794,-159.0364597,-208.2477674,-175.0451888
1795,-160.1768638,-208.3594993,-171.107947
1796,-159.3968549,-208.7689242,-170.8686877
1797,-158.7332488,-208.2389923,-167.7893183
1798,-158.6907229,-208.949389,-166.591285
1799,-157.859614,-209.0114733,-166.1948217
1800,-153.9209419,-209.2250962,-166.0244767
1801,-153.9673691,-209.7414217,-166.0889013
1802,-154.5945955,-212.7643583,-165.7476928
1803,-150.8324908,-210.7431975,-166.1256368
1804,-149.5162678,-204.8392111,-165.8043986
1805,-149.2453342,-205.3328422,-165.7747429
1806,-149.3117119,-204.3467155,-167.9781401
1807,-151.986309,-204.1945977,-168.9894569
